,комнаты,площадь,жилая площадь,площадь кухни,этаж,этажей в доме,год постройки,экология_1,экология_2,экология_3,социальные_1,социальные_2,социальные_3,здравоохранение_1,здравоохранение_2,магазины_1,магазины_2,цена,здравоохранение_1_y,здравоохранение_2_y,магазины_1_y,магазины_2_y,цена_y
172,1.0,38.70469772701925,21.99360966996288,10.0,9,22.0,1991,0.133215333,B,B,49,11395,3,1406.0,3,4,A,215837.93518619105,1406.0,3.0,4.0,A,215837.93518619105
173,3.0,84.11329772859439,,1.0,2,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,187489.9514196116,,,,,
174,1.0,36.619478265465546,20.91962279218924,5.0,5,5.0,1962,0.195781053,B,B,23,5212,6,,3,2,B,165514.75643159472,,,,,
175,2.0,48.31277853144093,31.296186950639346,8.0,13,12.0,1971,0.265088676,B,B,37,5288,0,1937.0,3,2,B,200701.5196900732,,,,,
176,2.0,56.59899003240752,50.897239805974806,6.0,5,12.0,1974,0.135649789,B,B,46,7960,6,350.0,3,11,B,238770.3612759979,350.0,3.0,11.0,B,238770.3612759979
177,2.0,52.29574846647528,27.71614902281858,10.0,1,16.0,1983,0.460556389,B,B,20,4386,14,,1,5,B,274828.72553545807,,1.0,5.0,B,274828.72553545807
178,3.0,69.46284929292193,47.85532008337404,7.0,2,9.0,1973,0.006076152,B,B,30,5285,0,645.0,6,6,B,182373.32483135405,,,,,
179,2.0,90.14410635628307,91.79652219118437,1.0,10,9.0,2017,0.006076152,B,B,30,5285,0,645.0,6,6,B,502813.7726648614,645.0,6.0,6.0,B,502813.7726648614
180,2.0,84.68773160202026,81.90555163617604,0.0,12,17.0,2017,0.075778755,B,B,6,1437,3,,0,2,B,243479.876105312,,0.0,2.0,B,243479.876105312
181,1.0,42.49912908286633,21.16455605197646,10.0,16,22.0,1987,0.041365446,B,B,31,5569,0,,1,4,B,151976.07035832485,,,,,
182,2.0,43.59915912377025,33.84111314076314,4.0,2,5.0,1963,0.225824954,A,B,41,6558,7,1548.0,3,2,B,180026.27472052464,,,,,
183,1.0,34.14818671808891,24.110366821077672,5.0,9,9.0,1962,0.014423114,B,B,19,3806,4,,0,3,B,86647.80337071385,,,,,
184,1.0,56.83864164506545,22.42664316372609,14.0,14,17.0,2003,0.111627393,B,B,50,12238,8,1970.0,2,3,B,338588.2539418333,1970.0,2.0,3.0,B,338588.2539418333
185,2.0,48.379943517636725,30.593074538395143,6.0,6,12.0,1972,0.050900058,B,B,43,10621,1,30.0,2,3,B,183744.9522402997,,,,,
186,1.0,44.9548797184879,,0.0,8,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A,133773.30172178228,,,,,
187,1.0,43.38387035556698,23.842388748655853,8.0,4,19.0,1997,0.111627393,B,B,50,12238,8,1970.0,2,3,B,218638.332450608,1970.0,2.0,3.0,B,218638.332450608
188,2.0,43.43936712108261,29.3288878969512,6.0,5,8.0,1935,0.246623602,B,B,14,2940,45,,3,6,B,288674.66598856176,,3.0,6.0,B,288674.66598856176
189,1.0,43.48887104835912,19.146727692172185,8.0,8,14.0,2009,0.458174486,B,A,26,4439,1,1130.0,1,5,B,203558.797804496,,,,,
190,1.0,40.78769821197169,24.479648821827865,10.0,8,19.0,2019,0.211401214,B,B,9,1892,0,,0,1,B,96245.51614622868,,,,,
191,2.0,39.57262702752751,26.557939777551702,5.0,7,9.0,1968,0.037316452,B,B,32,6748,93,562.0,4,10,B,242067.73485957985,562.0,4.0,10.0,B,242067.73485957985
192,1.0,35.79476689875042,21.70136515041393,6.0,9,9.0,1977,0.002211665,B,B,39,7614,3,,1,5,A,155814.3480442097,,,,,
193,3.0,63.63439823539139,48.647834527246026,5.0,11,9.0,1972,0.135649789,B,B,46,7960,6,350.0,3,11,B,325461.157704322,350.0,3.0,11.0,B,325461.157704322
194,2.0,42.84224608019795,23.535359145650915,7.0,9,12.0,1973,0.020741326,B,B,24,5613,5,1340.0,2,5,B,218712.8880291168,1340.0,2.0,5.0,B,218712.8880291168
195,1.0,44.69654225370815,21.42797545028509,8.0,10,12.0,1977,0.0001696759999999,B,B,36,5992,0,,1,1,B,183355.86239288465,,,,,
196,2.0,45.78468770945803,30.481245890947427,5.0,4,11.0,1970,0.014423114,B,B,19,3806,4,,0,3,B,225146.01933084623,,0.0,3.0,B,225146.01933084623
197,1.0,35.53777653095669,22.064536104850717,5.0,4,5.0,1967,0.194489265,B,B,47,8004,3,125.0,3,5,B,151281.5993872346,,,,,
198,1.0,43.273066847467305,23.26990963229463,8.0,4,14.0,1988,0.025609157,B,B,33,5261,0,240.0,3,1,B,139450.92630701596,,,,,
199,2.0,52.34681243448522,29.58860342407135,8.0,8,14.0,1989,0.371148999,B,B,34,7065,1,750.0,2,5,B,198597.31064090444,,,,,
200,3.0,86.59411617701134,54.695268844141246,10.0,7,17.0,2008,0.08761909,B,B,8,1497,5,,1,0,B,85537.73540463713,,,,,
201,1.0,35.55126477816215,15.418166439952708,9.0,3,9.0,1962,0.486245621,B,B,13,2514,19,,0,6,B,150063.02483891492,,,,,
202,1.0,50.34787925259519,,1.0,10,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,137283.78224619754,,,,,
203,2.0,51.31635813486714,,1.0,8,17.0,1977,0.011654127,B,B,4,915,0,,0,0,B,149654.18549525086,,,,,
204,3.0,74.36846557094533,64.76951698250433,1.0,14,17.0,2017,0.243204519,B,B,5,1564,0,540.0,0,0,B,207709.84985207857,,,,,
205,1.0,32.678707507861965,18.58068296595189,5.0,3,5.0,1967,0.333891544,B,B,30,6564,1,,0,0,B,141756.75371125556,,,,,
206,3.0,63.868017289041966,40.99230135430807,7.0,4,9.0,1978,0.0077202819999999,B,B,38,4788,2,,0,4,B,280930.70240196696,,0.0,4.0,B,280930.70240196696
207,1.0,32.70465203945279,19.045512120612603,5.0,6,9.0,1964,0.034331497,B,B,25,5487,3,,0,4,B,181779.72035129264,,,,,
208,1.0,32.198351263001946,19.04384592418408,6.0,4,5.0,1959,0.000995363,B,B,42,7651,1,,1,5,B,139400.08894951578,,,,,
209,1.0,38.46080747913914,19.31622325528808,8.0,5,17.0,1996,0.069753361,B,B,53,13670,4,,1,11,B,176552.02065422348,,,,,
210,1.0,38.73793051716,24.1781193648755,8.0,14,14.0,2005,0.041116354,B,B,53,14892,4,,1,4,B,182642.3555182136,,,,,
211,3.0,84.27405526001205,50.50537947999476,8.0,7,9.0,1997,0.041116354,B,B,53,14892,4,,1,4,B,291518.5452160943,,1.0,4.0,B,291518.5452160943
212,1.0,38.936986471822365,3.064319711831724,0.0,18,19.0,2017,0.211401214,B,B,9,1892,0,,0,1,B,93560.78955317124,,,,,
213,2.0,61.735727592904695,62.898664497303066,0.0,16,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,168514.4352964597,,,,,
214,2.0,67.02996197975142,,1.0,6,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,204406.32810804425,,,,,
215,1.0,35.23543046948644,22.00338836070161,9.0,4,9.0,1972,0.040242764,B,B,25,3478,11,2729.0,3,1,B,203629.57253165,,,,,
216,1.0,34.75773665897939,22.74136849211215,5.0,7,9.0,1966,0.069660344,B,B,31,6119,4,,1,2,B,97107.06214409885,,,,,
217,1.0,42.26610638002831,,1.0,19,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,112523.43097111223,,,,,
218,3.0,92.18395214820876,54.84811551163089,10.0,4,10.0,1956,0.174739084,B,B,17,3379,9,100.0,0,3,B,478782.4884212888,100.0,0.0,3.0,B,478782.4884212888
219,1.0,39.0835481331601,22.50309517061736,6.0,3,9.0,1972,0.194489265,B,B,47,8004,3,125.0,3,5,B,148576.69268698507,,,,,
220,1.0,36.72132701917625,22.316058330441,8.0,18,16.0,1983,0.43788524,B,B,23,5735,3,1084.0,0,5,B,166891.6028484566,,,,,
221,1.0,48.973083505776245,22.20185477053218,9.0,10,25.0,2013,0.007122317,B,B,1,264,0,,0,1,B,114009.31115208686,,,,,
222,1.0,47.67127474585593,,0.0,20,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,143413.3417424934,,,,,
223,1.0,42.25405828646817,18.508004575059623,7.0,2,17.0,2009,0.371148999,B,B,34,7065,1,750.0,2,5,B,177126.69377839644,,,,,
224,3.0,83.10748001579957,45.94841431926553,12.0,19,17.0,2009,0.175054867,B,B,36,10055,3,,1,0,B,394235.91417352407,,1.0,0.0,B,394235.91417352407
225,3.0,82.01145040041747,,1.0,6,17.0,2015,0.197367951,B,B,8,2423,1,32.0,0,1,B,196429.6592377391,,,,,
226,1.0,41.96860478199604,21.394202944126945,9.0,10,14.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B,178829.1664497557,,,,,
227,1.0,46.72204151915695,1.944445716025533,1.0,11,12.0,2018,0.072157581,B,B,2,629,1,,0,0,A,133721.1217146457,,,,,
228,3.0,47.82132103363831,47.01508270484098,1.0,10,25.0,1977,0.072157581,B,B,2,629,1,,0,0,A,143244.41530669745,,,,,
229,3.0,81.09492211604781,,0.0,15,0.0,1977,0.195781053,B,B,23,5212,6,,3,2,B,442472.4560317953,,3.0,2.0,B,442472.4560317953
230,3.0,61.17253288965153,38.58233133550867,6.0,2,9.0,1968,0.309479124,B,B,35,7715,4,990.0,0,6,B,249400.9791719856,990.0,0.0,6.0,B,249400.9791719856
231,2.0,52.96012517533724,30.426606787911503,7.0,6,14.0,1985,0.458174486,B,A,26,4439,1,1130.0,1,5,B,211197.30254892263,,,,,
232,2.0,54.90161703439738,34.75362913323185,8.0,7,14.0,1994,0.0,B,B,27,4798,0,30.0,2,8,B,213343.6886695325,,,,,
233,1.0,41.72898546772821,,0.0,11,0.0,1977,0.011654127,B,B,4,915,0,,0,0,B,112236.13164735348,,,,,
234,1.0,28.85988488737272,,1.0,12,11.0,1977,0.034656082,B,B,0,168,0,,0,0,B,68375.61550845015,,,,,
235,3.0,80.4167838852223,42.09782720801042,1.0,7,14.0,2016,0.017647053,B,B,2,469,0,,0,0,B,228740.42544231736,,0.0,0.0,B,228740.42544231736
236,3.0,80.29138820280403,48.68498335403614,12.0,12,14.0,2005,0.43788524,B,B,23,5735,3,1084.0,0,5,B,337450.04726223927,1084.0,0.0,5.0,B,337450.04726223927
237,1.0,40.46741349154574,,1.0,3,1.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,99930.02583559755,,,,,
238,2.0,57.1543609249502,35.82195230555017,9.0,9,14.0,1995,0.090799103,B,B,74,19083,2,,5,15,B,239606.5015927873,,5.0,15.0,B,239606.5015927873
239,1.0,38.32929735937432,22.67092880284657,7.0,6,17.0,2003,0.002211665,B,B,39,7614,3,,1,5,A,246254.90218986355,,1.0,5.0,A,246254.90218986355
240,2.0,43.15841677521132,28.49570992665808,5.0,2,5.0,1962,0.038692987,B,B,28,6533,1,1015.0,2,5,B,184141.49177498737,,,,,
241,2.0,79.11665414238709,,1.0,6,4.0,2015,0.072157581,B,B,2,629,1,,0,0,A,180325.76601073227,,,,,
242,1.0,23.015918860017628,15.739110259916773,3.0,3,5.0,1967,0.225824954,A,B,41,6558,7,1548.0,3,2,B,132427.98762138336,,,,,
243,2.0,69.39981793743347,,1.0,7,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,184267.99732080448,,,,,
244,4.0,101.55425152771708,22.63037311735018,9.0,4,5.0,1958,0.051942062,B,B,17,4017,7,800.0,2,0,B,82342.77587335401,,,,,
245,1.0,41.924161007341695,,0.0,7,15.0,1977,0.072157581,B,B,2,629,1,,0,0,A,111851.66026592258,,,,,
246,1.0,44.154121371298885,,1.0,5,4.0,1977,0.041116354,B,B,53,14892,4,,1,4,B,94691.9078949868,,,,,
247,3.0,63.77009726307618,42.90263309453711,8.0,5,12.0,1982,0.133215333,B,B,49,11395,3,1406.0,3,4,A,259788.2130944612,1406.0,3.0,4.0,A,259788.2130944612
248,2.0,76.07697567033756,,1.0,7,22.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,248611.5026762659,,0.0,2.0,B,248611.5026762659
249,1.0,40.55099055955529,20.00340998738381,9.0,8,17.0,2015,0.007122317,B,B,1,264,0,,0,1,B,102568.34939325982,,,,,
250,2.0,62.15113235938068,,1.0,20,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,193368.61133151315,,,,,
251,3.0,60.62994447618853,39.22789382388979,6.0,9,9.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B,214211.36033263,2078.0,2.0,4.0,B,214211.36033263
252,1.0,31.799054157301825,16.106513047407102,8.0,18,22.0,1990,0.0,B,B,39,8647,0,810.0,0,5,B,155767.03096504026,,,,,
253,2.0,55.12642631670936,29.91438635009869,8.0,4,14.0,2004,0.13012277,B,B,8,1986,0,,0,0,B,62126.66561869497,,,,,
254,3.0,84.56999779427053,60.61329673509096,12.0,18,24.0,2017,0.049637257,B,B,34,7759,0,229.0,1,3,B,359065.2872300612,229.0,1.0,3.0,B,359065.2872300612
255,2.0,42.48970549472626,27.56454488637464,5.0,5,8.0,1962,0.21843974,B,B,21,4472,6,1450.0,4,7,A,213169.4442852474,,,,,
256,2.0,55.08422805188033,,0.0,12,0.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,146456.6459480883,,,,,
257,3.0,65.5983259014652,61.3341696907413,1.0,5,4.0,1977,0.034656082,B,B,0,168,0,,0,0,B,131250.9158694752,,,,,
258,2.0,61.33496777880346,4.091944920685359,1.0,26,1.0,2014,0.069753361,B,B,53,13670,4,,1,11,B,286564.4419718113,,1.0,11.0,B,286564.4419718113
259,3.0,86.07661270463574,,1.0,17,17.0,1977,0.025609157,B,B,33,5261,0,240.0,3,1,B,275544.2431116402,240.0,3.0,1.0,B,275544.2431116402
260,2.0,59.73445413070453,,0.0,5,0.0,1977,0.211401214,B,B,9,1892,0,,0,1,B,149782.29254658072,,,,,
261,1.0,43.226984649137954,18.663547963941085,8.0,12,12.0,2007,0.16909109,B,B,19,3856,10,,2,5,B,220501.566180364,,2.0,5.0,B,220501.566180364
262,2.0,62.86967582157153,64.25386957299682,1.0,10,1.0,2017,0.072157581,B,B,2,629,1,,0,0,A,158591.394110587,,,,,
263,2.0,72.86825089607679,41.116364624913714,13.0,5,12.0,2012,0.072157581,B,B,2,629,1,,0,0,A,139012.87648175194,,,,,
264,2.0,66.45264840235025,,0.0,4,16.0,1977,0.017647053,B,B,2,469,0,,0,0,B,178312.31128323273,,,,,
265,1.0,38.37779147685658,22.55230461944217,8.0,2,14.0,1998,0.458174486,B,A,26,4439,1,1130.0,1,5,B,156705.71013115242,,,,,
266,2.0,67.29086297988421,,1.0,4,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,183893.27255396885,,,,,
267,2.0,78.6860221417707,77.69475998644724,0.0,13,17.0,2016,0.072157581,B,B,2,629,1,,0,0,A,209682.6654635128,,,,,
268,3.0,67.99233584102767,46.12631376953482,7.0,16,16.0,1985,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B,347550.76680882,4129.0,0.0,3.0,B,347550.76680882
269,1.0,38.4784254732333,,1.0,25,24.0,2014,0.041124634,B,B,46,9515,5,,1,10,B,204576.4216359203,,,,,
270,1.0,43.22771919485077,1.7262697385037575,1.0,9,17.0,2016,0.075778755,B,B,6,1437,3,,0,2,B,154565.2719404948,,,,,
271,2.0,47.91819196195525,30.138243186464912,5.0,5,5.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B,152641.39877725413,,,,,
272,1.0,43.55991443160708,41.40836621091258,0.0,16,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,108406.114816501,,,,,
273,3.0,58.70383374256591,41.70019368217425,5.0,3,5.0,1967,0.006076152,B,B,30,5285,0,645.0,6,6,B,246473.4388291688,645.0,6.0,6.0,B,246473.4388291688
274,1.0,41.25433507871133,,1.0,5,19.0,2014,0.211401214,B,B,9,1892,0,,0,1,B,94519.89966429867,,,,,
275,2.0,43.8865210357901,28.49189780791887,6.0,3,9.0,1970,0.341071945,B,B,27,5664,48,2300.0,3,11,B,294050.4068172783,2300.0,3.0,11.0,B,294050.4068172783
276,2.0,55.84928766184482,34.81451106245365,8.0,12,12.0,1983,0.175054867,B,B,36,10055,3,,1,0,B,251414.5821305725,,1.0,0.0,B,251414.5821305725
277,1.0,96.83801289886544,49.140959558858846,22.0,19,24.0,2016,0.050755569,B,B,24,5469,1,145.0,0,1,B,348962.8612944252,145.0,0.0,1.0,B,348962.8612944252
278,1.0,34.5718040690236,18.20255076609476,6.0,8,9.0,1975,0.069660344,B,B,31,6119,4,,1,2,B,177058.1307257502,,,,,
279,1.0,40.096439268017285,,0.0,12,12.0,1977,0.011654127,B,B,4,915,0,,0,0,B,110733.75059936188,,,,,
280,3.0,78.39713620314673,46.23480796943496,10.0,6,12.0,1973,0.034331497,B,B,25,5487,3,,0,4,B,368975.3489368432,,0.0,4.0,B,368975.3489368432
281,2.0,46.16691087086318,31.22590853740796,6.0,4,9.0,1973,0.127375905,B,B,43,8429,3,,3,9,B,195581.3299508633,,,,,
282,3.0,74.90967617894549,77.0415657045568,1.0,16,17.0,2015,0.007122317,B,B,1,264,0,,0,1,B,228164.8026455539,,0.0,1.0,B,228164.8026455539
283,4.0,116.54301703916336,70.04765210791493,11.0,4,23.0,2005,0.0,B,B,6,2733,0,920.0,0,4,B,445424.56422934897,920.0,0.0,4.0,B,445424.56422934897
284,1.0,36.52326400090431,,1.0,3,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,127047.78755267592,,,,,
285,3.0,80.9581148043388,50.73304978236296,10.0,16,16.0,1981,0.000991363,B,B,33,6783,3,,1,9,B,387511.7386098569,,1.0,9.0,B,387511.7386098569
286,3.0,123.43007190047814,125.806980995729,123.0,5,10.0,2015,0.017647053,B,B,2,469,0,,0,0,B,234194.83704726587,,0.0,0.0,B,234194.83704726587
287,1.0,32.04987464899744,22.56663344891936,6.0,3,9.0,1969,0.428825818,B,B,25,5011,8,730.0,0,2,B,152631.0902906402,,,,,
288,2.0,75.63255556596535,42.1817511426047,14.0,4,1.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,132039.42225783187,,,,,
289,3.0,57.281088127420816,39.006810024640345,5.0,1,5.0,1961,0.051942062,B,B,17,4017,7,800.0,2,0,B,234382.7450872943,800.0,2.0,0.0,B,234382.7450872943
290,1.0,36.47595929510161,17.04283214975467,6.0,2,12.0,1977,0.101872465,B,B,23,4583,3,,3,3,B,156261.3111624785,,,,,
291,3.0,62.42222013561036,46.54809062639789,6.0,10,9.0,1973,0.012338886,B,B,35,5776,1,2078.0,2,4,B,219896.8919828708,2078.0,2.0,4.0,B,219896.8919828708
292,3.0,101.41333387990755,,0.0,17,23.0,1977,0.019508796,B,B,37,7687,11,176.0,5,5,B,546812.0999412654,176.0,5.0,5.0,B,546812.0999412654
293,1.0,40.36207982842468,,1.0,17,22.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,126751.45108778682,,,,,
294,3.0,69.14913882233624,49.87938844927614,6.0,4,9.0,1962,0.093442564,B,B,23,4635,5,3300.0,2,4,B,145985.62439632366,,,,,
295,1.0,40.04558781605057,22.52480645676306,8.0,9,21.0,1992,0.428825818,B,B,25,5011,8,730.0,0,2,B,173183.97498035472,,,,,
296,2.0,55.49290532147916,35.187484458878835,8.0,13,16.0,1981,0.300322518,B,B,52,10311,6,,1,9,B,255449.0554903325,,1.0,9.0,B,255449.0554903325
297,2.0,45.4022096364615,28.82511279803859,5.0,4,5.0,1965,0.225824954,A,B,41,6558,7,1548.0,3,2,B,177258.1631392962,,,,,
298,3.0,71.68757478021406,45.49934222063526,7.0,16,16.0,1969,0.21843974,B,B,21,4472,6,1450.0,4,7,A,229983.57792032743,1450.0,4.0,7.0,A,229983.57792032743
299,1.0,20.92492649860907,10.651455430962836,3.0,7,5.0,1968,0.265088676,B,B,37,5288,0,1937.0,3,2,B,128808.08735682783,,,,,
300,1.0,42.660478911229575,20.712299540331927,8.0,14,12.0,2004,0.090799103,B,B,74,19083,2,,5,15,B,179353.50296131548,,,,,
301,2.0,58.0995659759784,,1.0,22,1.0,1977,0.069753361,B,B,53,13670,4,,1,11,B,283312.67099065625,,1.0,11.0,B,283312.67099065625
302,1.0,45.38314872674674,,1.0,15,22.0,1977,0.007122317,B,B,1,264,0,,0,1,B,156425.35115085164,,,,,
303,1.0,37.80523107762981,2.2285924585719945,11.0,6,0.0,2015,0.017647053,B,B,2,469,0,,0,0,B,137402.09252881786,,,,,
304,3.0,78.27150058522876,49.20554645031346,12.0,4,14.0,2005,0.158249043,B,B,21,5731,0,,1,0,B,310494.8067512488,,1.0,0.0,B,310494.8067512488
305,3.0,74.38026779232983,48.07020928924673,10.0,6,17.0,1994,0.041116354,B,B,53,14892,4,,1,4,B,275636.6453073813,,1.0,4.0,B,275636.6453073813
306,2.0,62.57640429178478,,0.0,2,0.0,1977,0.011654127,B,B,4,915,0,,0,0,B,188644.9077654829,,,,,
307,1.0,44.83813726938522,24.35263138209856,8.0,14,14.0,1989,0.136244425,B,B,11,2370,0,,0,1,B,155126.94804713604,,,,,
308,1.0,35.87396111838359,,0.0,25,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A,134379.13096154894,,,,,
309,1.0,46.81967906452913,18.682640622629272,11.0,13,22.0,2012,0.265088676,B,B,37,5288,0,1937.0,3,2,B,113913.68795907628,,,,,
310,2.0,70.99547344930747,38.93403389751785,14.0,11,20.0,2008,0.246031548,B,A,22,3151,4,2715.0,3,3,B,349187.7338312828,2715.0,3.0,3.0,B,349187.7338312828
311,2.0,61.25730550275463,,1.0,4,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,164174.45695070454,,,,,
312,1.0,109.14449153128444,84.61393856051562,15.0,6,15.0,2011,0.319809354,B,B,25,4756,16,2857.0,5,8,B,289034.39187133923,2857.0,5.0,8.0,B,289034.39187133923
313,1.0,39.24682286778837,,1.0,4,19.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B,203671.17529058503,,,,,
314,3.0,81.5144461388523,58.6702549575671,15.0,9,22.0,2018,0.069753361,B,B,53,13670,4,,1,11,B,345028.2418834678,,1.0,11.0,B,345028.2418834678
315,1.0,40.10164129647804,20.80251180216027,9.0,6,17.0,2015,0.007122317,B,B,1,264,0,,0,1,B,71738.98103424767,,,,,
316,2.0,45.85108651441104,29.68316758920991,5.0,7,5.0,1966,0.133215333,B,B,49,11395,3,1406.0,3,4,A,165476.80710446846,,,,,
317,2.0,45.25713880537703,32.61382570011897,5.0,4,5.0,1971,0.033493708,B,B,66,10573,1,1322.0,3,8,B,171266.94942738526,,,,,
318,1.0,43.0630790018807,41.472957677533095,1.0,12,1.0,2017,0.161531741,B,B,25,5648,1,30.0,2,4,B,140371.21052947227,,,,,
319,3.0,52.9365300068602,37.73016922437104,5.0,5,9.0,1977,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,234024.62710592587,240.0,1.0,16.0,B,234024.62710592587
320,2.0,46.26707194151922,28.81004514710073,6.0,6,5.0,1961,0.151346216,B,A,32,5889,10,830.0,4,1,B,224385.77010075536,830.0,4.0,1.0,B,224385.77010075536
321,1.0,41.69877288430139,27.931158403241486,5.0,8,12.0,1971,0.225824954,A,B,41,6558,7,1548.0,3,2,B,200567.6729127241,,,,,
322,2.0,57.26997376855719,35.04515666111217,8.0,6,16.0,1980,0.101872465,B,B,23,4583,3,,3,3,B,220920.37409393085,,3.0,3.0,B,220920.37409393085
323,2.0,46.53101559791024,26.04573477712028,5.0,3,5.0,1967,0.265088676,B,B,37,5288,0,1937.0,3,2,B,183490.32464657628,,,,,
324,1.0,38.35996857195259,,1.0,8,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,142811.25224903118,,,,,
325,2.0,46.797866511331215,31.339355878504147,6.0,5,5.0,1963,0.050900058,B,B,43,10621,1,30.0,2,3,B,161778.43262582144,,,,,
326,2.0,58.40527503100289,29.41128020437941,7.0,12,12.0,1980,0.122190486,B,B,25,4724,2,1308.0,1,3,B,237718.7208302741,1308.0,1.0,3.0,B,237718.7208302741
327,2.0,65.10959212029576,56.84952590364055,1.0,2,1.0,1977,0.017647053,B,B,2,469,0,,0,0,B,148624.36135552294,,,,,
328,3.0,4.390330860271007,5.6107721922483895,1.0,8,19.0,2016,0.211401214,B,B,9,1892,0,,0,1,B,161379.06703421788,,,,,
329,1.0,41.151560712778746,40.405232405082174,1.0,13,25.0,2017,0.243204519,B,B,5,1564,0,540.0,0,0,B,141432.02629460994,,,,,
330,3.0,80.34498628589131,45.80904117992219,10.0,25,25.0,1983,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,384342.6881465891,1046.0,3.0,23.0,B,384342.6881465891
331,2.0,65.08102241640174,35.252481019087256,12.0,6,12.0,2006,0.158249043,B,B,21,5731,0,,1,0,B,252415.7648672629,,1.0,0.0,B,252415.7648672629
332,2.0,56.64665762291333,,1.0,13,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,168671.13851317597,,,,,
333,2.0,60.0267947773236,63.61189222462495,1.0,11,18.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,177896.14456112593,,,,,
334,2.0,40.18375813724524,23.074563421200143,6.0,10,12.0,1970,0.458174486,B,A,26,4439,1,1130.0,1,5,B,166642.5713515241,,,,,
335,2.0,55.21257189892072,32.2944309713568,11.0,7,16.0,1984,0.212515361,B,B,19,3293,16,628.0,3,7,B,297720.313290514,628.0,3.0,7.0,B,297720.313290514
336,1.0,46.71080454028148,23.891236820489567,10.0,16,24.0,2011,0.158249043,B,B,21,5731,0,,1,0,B,125278.35291169993,,,,,
337,1.0,37.470195242427614,21.485797280082046,7.0,12,17.0,1993,0.069753361,B,B,53,13670,4,,1,11,B,187899.22196065105,,,,,
338,3.0,75.27595754032806,49.7385909653175,7.0,10,9.0,1961,0.0,B,B,25,5027,4,46.0,1,1,B,469497.5351864895,46.0,1.0,1.0,B,469497.5351864895
339,3.0,78.57365675930208,47.2977923142189,10.0,19,22.0,2000,0.090799103,B,B,74,19083,2,,5,15,B,350921.83441516163,,5.0,15.0,B,350921.83441516163
340,1.0,44.432084722102736,,1.0,6,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,130633.19950495732,,,,,
341,2.0,52.99319998046605,29.641983095747555,8.0,11,12.0,1979,0.300322518,B,B,52,10311,6,,1,9,B,252355.6069306068,,1.0,9.0,B,252355.6069306068
342,1.0,39.10175564220821,20.994981198334767,8.0,4,14.0,1993,0.161531741,B,B,25,5648,1,30.0,2,4,B,146525.63401285224,,,,,
343,2.0,47.69890152322699,32.685700152832595,5.0,4,5.0,1962,0.195781053,B,B,23,5212,6,,3,2,B,189565.89794984864,,,,,
344,3.0,95.86778037176602,,1.0,20,1.0,2014,0.041124634,B,B,46,9515,5,,1,10,B,471527.409281291,,1.0,10.0,B,471527.409281291
345,2.0,49.66247362210045,30.62156774928513,6.0,8,9.0,1979,0.0,B,B,39,8647,0,810.0,0,5,B,207383.66889817052,,,,,
346,1.0,45.62149543236149,44.75484441321216,1.0,6,1.0,2017,0.072157581,B,B,2,629,1,,0,0,A,124727.43119879268,,,,,
347,4.0,100.50140922938893,59.41397382748331,10.0,3,14.0,2003,0.014423114,B,B,19,3806,4,,0,3,B,593618.746095871,,0.0,3.0,B,593618.746095871
348,1.0,36.18144509799943,38.07519087995846,0.0,2,12.0,1977,0.011654127,B,B,4,915,0,,0,0,B,88623.96004642283,,,,,
349,3.0,121.84400421338717,122.49764052989156,1.0,3,3.0,1977,0.072157581,B,B,2,629,1,,0,0,A,193847.6420158582,,,,,
350,1.0,41.67496410586427,,0.0,14,19.0,1977,0.211401214,B,B,9,1892,0,,0,1,B,97494.67539860882,,,,,
